index,name,isin,url
1847,L&G FW ESG Tilted and Optimised Japan Index I Dist GBP,GB00BL6C2556,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/WBGC/U/?specialunittype=ORDN&priipproductcode=
1867,L&G International Index Trust I Acc,GB00B2Q6HW61,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BKF0/U/?specialunittype=ORDN&priipproductcode=
1887,L&G Multi Manager Income Trust I Acc,,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GH7D/U/?specialunittype=ORDN&priipproductcode=
1907,L&G Pacific Index Trust I Acc GBP,GB00B0CNGY27,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/LT92/U/?specialunittype=ORDN&priipproductcode=
1927,L&G UK Index Trust I Inc,GB00B0CNGM05,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/LT98/U/?specialunittype=ORDN&priipproductcode=
1947,Lazard Global Equity Franchise C Dis GBP,IE00BF2N1R59,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/O66F/O/?specialunittype=ORDN&priipproductcode=
1967,Liontrust Balanced C Acc,GB00B85K7211,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GQKV/U/?specialunittype=ORDN&priipproductcode=
1987,Liontrust Japan Equity C Hedged Acc GBP,,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MEFF/U/?specialunittype=CHDG&priipproductcode=
2007,Liontrust MA Dynamic Passive Adventurous S Acc,GB00BCZW4Y67,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/JMLT/U/?specialunittype=ORDN&priipproductcode=
2027,Liontrust MA Explorer 100 A Acc,GB00B6ZRLF91,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GD8W/U/?specialunittype=ORDN&priipproductcode=
2047,Liontrust MA Explorer Income 60 S Acc,,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/JMQJ/U/?specialunittype=ORDN&priipproductcode=
2067,Liontrust Sustainable Future Managed 2 Inc,GB0030030398,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GN23/U/?specialunittype=ORDN&priipproductcode=
2087,LO Europe High Conviction Systematic Hedged N GBP,LU0963535371,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/FCFU/DC/?specialunittype=CHDG&priipproductcode=
2107,M&G Episode Growth I Inc GBP,GB00B708D148,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/0ZF3/U/?specialunittype=ORDN&priipproductcode=
2127,M&G Global High Yield Bond I Acc GBP,GB00B4Z1M213,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/0ZEE/U/?specialunittype=ORDN&priipproductcode=
2147,M&G Index Tracker I Acc GBP,GB00BJXT7941,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QQVR/U/?specialunittype=ORDN&priipproductcode=
2167,M&G Optimal Income I Inc GBP,GB00B1H05601,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/J669/U/?specialunittype=ORDN&priipproductcode=
2187,Man Asia (ex Japan) Equity I C GBP,IE00BK810488,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/TRAB/DC/?specialunittype=ORDN&priipproductcode=
2207,Margetts Select Strategy R Acc,GB00B8K0B575,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/I29M/U/?specialunittype=ORDN&priipproductcode=
2227,MGTS AFH DA North American Equity R,GB00BYXG9T46,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/O5PI/U/?specialunittype=ORDN&priipproductcode=
2247,MGTS IBOSS 2 R Inc GBP,GB00BD8R5H52,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MX1A/U/?specialunittype=ORDN&priipproductcode=
2267,MGTS Progeny Systematic ProFolio Bond Acc GBP,GB00BTRTPB80,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BSVOX/U/?specialunittype=ORDN&priipproductcode=
2287,MI Brewin Dolphin Voyager Max 40% Equity A Inc,GB00BLF9TN47,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BNWI/U/?specialunittype=ORDN&priipproductcode=
2307,MI Brewin Dolphin Voyager Passive Max 90% Equity B Inc,GB00BVN3B656,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BXJVH/U/?specialunittype=ORDN&priipproductcode=
2327,MI GAM Disruptive Growth A Acc,GB00B66RBL40,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/I0EY/U/?specialunittype=ORDN&priipproductcode=
2347,MI Select Managers North American Equity O Inc,GB00BK8Y4P68,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QI8I/U/?specialunittype=ORDN&priipproductcode=
2367,Mirabaud Discovery Europe Ex-UK DH Cap GBP,LU1308315248,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/E20E/O/?specialunittype=CHDG&priipproductcode=
